date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses
5/1/2013,108659660.29,52443,1542820000.00,139.00,0,3575,36.8060,null
5/2/2013,96958519.00,55169,1292190000.00,116.38,0,3425,54.4079,null
5/3/2013,84459697.32,55636,1180070000.00,106.25,0,3650,48.5268,null
5/4/2013,41545844.53,48595,1089890000.00,98.10,0,3900,43.4197,null
5/5/2013,56205929.55,49907,1254760000.00,112.90,0,3875,38.4090,null
5/6/2013,78921300.62,52523,1289470000.00,115.98,0,4250,51.8892,null
5/7/2013,102307623.08,55899,1248470000.00,112.25,0,4150,43.2249,null
5/8/2013,76523058.23,47555,1219450000.00,109.60,0,4125,49.5172,null
5/9/2013,65430830.10,66750,1259980000.00,113.20,0,4100,68.8336,null
5/10/2013,79216458.34,68957,1255970000.00,112.80,0,4250,61.0377,null
5/11/2013,71755641.74,71712,1311050000.00,117.70,0,4475,64.7145,null
5/12/2013,55128766.46,67439,1288630000.00,115.64,0,4375,57.9872,null
5/13/2013,65533931.58,60443,1279980000.00,114.82,0,4375,58.6645,null
5/14/2013,79193467.36,65458,1315720000.00,117.98,0,3850,56.3462,null
5/15/2013,73852227.13,65045,1242760000.00,111.40,0,3575,49.0000,null
5/16/2013,71605810.52,61462,1274620000.00,114.22,0,3650,58.4001,null
5/17/2013,77916539.13,60388,1319590000.00,118.21,0,4050,88.1267,null
5/18/2013,73842241.14,48290,1379140000.00,123.50,0,3425,37.0857,null
5/19/2013,54051749.66,50416,1376370000.00,123.21,0,4150,44.6998,null
5/20/2013,53907227.72,49435,1368910000.00,122.50,0,3375,48.7990,null
5/21/2013,72897395.71,53176,1363940000.00,122.02,0,3550,45.7374,null
5/22/2013,81312151.27,52952,1374130000.00,122.89,0,4150,50.6609,null
5/23/2013,75067901.78,55582,1384780000.00,123.80,0,4075,53.9574,null
5/24/2013,85631206.71,56521,1413300000.00,126.30,0,4125,43.3082,null
5/25/2013,97944506.67,54128,1489950000.00,133.10,0,4225,55.0251,null
5/26/2013,47608887.33,40435,1478030000.00,131.99,0,4100,31.4661,null
5/27/2013,63370027.11,52244,1495520000.00,133.50,0,4500,47.2950,null
5/28/2013,88677940.21,55119,1454310000.00,129.77,0,3850,54.5862,null
5/29/2013,87817483.31,54862,1446190000.00,129.00,0,4275,52.0067,null
5/30/2013,71751533.90,57928,1483180000.00,132.25,0,4375,47.8028,null
5/31/2013,84137422.57,56274,1445050000.00,128.80,0,4500,47.4830,null
6/1/2013,57393275.71,52487,1445800000.00,128.81,0,5050,39.6803,null
6/2/2013,48943212.37,50171,1451930000.00,129.30,0,5100,49.7193,null
6/3/2013,74752207.05,52867,1376180000.00,122.50,0,5300,45.4464,null
6/4/2013,75782042.88,59408,1357020000.00,120.74,0,5150,64.1190,null
6/5/2013,75897109.51,55162,1365110000.00,121.40,0,4900,60.9277,null
6/6/2013,84057331.21,55800,1371300000.00,121.90,0,4550,42.9445,null
6/7/2013,77218643.24,54517,1338880000.00,118.97,0,4100,40.7689,null
6/8/2013,39000432.34,45646,1249630000.00,111.00,0,4025,44.0541,null
6/9/2013,67382202.69,46443,1215130000.00,107.89,0,4275,38.6000,null
6/10/2013,47427824.09,43927,1131570000.00,100.44,0,4550,34.0740,null
6/11/2013,55910459.97,49796,1198640000.00,106.35,0,4475,47.3557,null
6/12/2013,58102012.44,45093,1229000000.00,109.00,0,4875,41.8013,null
6/13/2013,55310830.52,44612,1227030000.00,108.78,0,4850,39.6178,null
6/14/2013,73432833.04,47915,1173060000.00,103.95,0,4200,37.9427,null
6/15/2013,44710829.83,40041,1128950000.00,100.00,0,4525,36.5010,null
6/16/2013,43401248.01,40072,1127120000.00,99.80,0,4525,29.2102,null
6/17/2013,52096313.97,43885,1128720000.00,99.90,0,3875,35.6994,null
6/18/2013,59990408.26,47281,1152250000.00,101.95,0,3625,36.9268,null
6/19/2013,59871658.67,45754,1210260000.00,107.05,0,3100,35.4977,null
6/20/2013,70777252.12,51920,1224210000.00,108.25,0,3775,66.6394,null
6/21/2013,78192714.25,49830,1259000000.00,111.29,0,4250,50.8826,null
6/22/2013,44194463.66,44645,1239210000.00,109.50,0,4600,49.4189,null
6/23/2013,33785354.50,37641,1224980000.00,108.20,0,4125,36.9274,null
6/24/2013,55297292.95,42878,1222030000.00,107.90,0,3550,38.5871,null
6/25/2013,71810617.21,45161,1156610000.00,102.09,0,3825,36.0887,null
6/26/2013,59575508.98,45351,1171050000.00,103.33,0,4700,38.7234,null
6/27/2013,54399647.48,46332,1179110000.00,104.00,0,4150,32.6516,null
6/28/2013,56222596.35,48777,1153880000.00,101.74,0,4275,47.7531,null
6/29/2013,51465756.02,37949,1074010000.00,94.66,0,3950,25.1262,null
6/30/2013,35102076.65,32088,1078260000.00,95.00,0,3950,30.2664,null
7/1/2013,69693364.02,36031,1107130000.00,97.51,0,3950,22.2975,null
7/2/2013,66987913.39,40821,1000070000.00,88.05,0,3825,35.6896,null
7/3/2013,66147577.00,35507,1027160000.00,90.41,0,4625,29.4852,null
7/4/2013,69718355.24,35434,896693000.00,78.89,0,4050,22.1635,null
7/5/2013,72605725.00,36450,909526000.00,79.99,0,4475,33.4891,null
7/6/2013,46067871.50,35431,779255000.00,68.50,0,4750,30.9236,null
7/7/2013,45065104.14,29566,782352000.00,68.75,0,4850,17.7725,null
7/8/2013,52820328.09,36817,870912000.00,76.50,0,4550,31.4434,null
7/9/2013,79071191.59,41049,865585000.00,76.00,0,4825,35.0459,null
7/10/2013,87506401.73,39922,874138000.00,76.72,0,4400,26.8197,null
7/11/2013,82079602.80,41158,1003090000.00,88.00,0,4775,34.6059,null
7/12/2013,92748745.58,48827,1014640000.00,88.98,0,4000,30.8838,null
7/13/2013,80625345.79,39681,1072140000.00,93.99,0,3800,34.0915,null
7/14/2013,59303891.46,33651,1126260000.00,98.70,0,4100,22.1297,null
7/15/2013,53011951.36,36473,1068520000.00,93.61,0,4325,23.2126,null
7/16/2013,87183920.38,39230,1129260000.00,98.89,0,4100,34.6446,null
7/17/2013,98355720.72,40548,1104760000.00,96.71,0,4250,34.3518,null
7/18/2013,91390708.14,41363,1125660000.00,98.50,0,4325,27.4802,null
7/19/2013,71516701.81,37055,1029670000.00,90.07,0,4225,32.1097,null
7/20/2013,47272636.85,33811,1052140000.00,92.00,0,4675,22.9629,null
7/21/2013,38996481.41,35263,1027640000.00,89.82,0,4850,24.6453,null
7/22/2013,76097239.72,38203,1053000000.00,92.00,0,4400,22.7713,null
7/23/2013,87407488.55,39152,1048820000.00,91.60,0,3575,31.2871,null
7/24/2013,73335601.26,40214,1094490000.00,95.56,0,3925,33.7095,null
7/25/2013,69612917.48,42235,1082800000.00,94.50,0,3425,34.4420,null
7/26/2013,77430090.80,39901,1111160000.00,96.95,0,4375,22.0311,null
7/27/2013,46317375.09,36626,1100900000.00,96.02,0,4200,31.4148,null
7/28/2013,46260094.59,33147,1082750000.00,94.40,0,4425,20.2828,null
7/29/2013,73084052.62,44648,1131340000.00,98.60,0,4350,32.8160,null
7/30/2013,93788562.55,39903,1164940000.00,101.49,0,4625,35.3352,null
7/31/2013,95006028.71,51580,1239630000.00,107.95,0,4800,45.7558,null
8/1/2013,111688210.95,48467,1220190000.00,106.21,0,4850,32.6234,null
8/2/2013,89328838.56,50759,1205070000.00,104.86,0,4600,39.8664,null
8/3/2013,69416173.38,46711,1201490000.00,104.50,0,4250,26.8267,null
8/4/2013,50902787.49,46054,1207100000.00,104.95,0,4400,33.6424,null
8/5/2013,78367886.92,47983,1209520000.00,105.12,0,4875,26.9241,null
8/6/2013,75090130.01,52043,1228440000.00,106.72,0,4600,40.4898,null
8/7/2013,78682324.89,56974,1229100000.00,106.75,0,4575,30.5086,null
8/8/2013,76623671.08,56992,1229100000.00,106.75,0,5000,49.8837,null
8/9/2013,60415115.99,52486,1187920000.00,103.07,0,5150,44.9781,null
8/10/2013,50118600.31,52316,1185310000.00,102.80,0,4925,30.0990,null
8/11/2013,41627440.54,39459,1188150000.00,103.00,0,5350,32.8943,null
8/12/2013,73357810.42,47995,1211790000.00,105.00,0,5850,25.2499,null
8/13/2013,126851543.15,51711,1235340000.00,106.99,0,4700,29.0396,null
8/14/2013,145433012.56,51140,1265450000.00,109.56,0,3950,43.6805,null
8/15/2013,96013849.73,59689,1300660000.00,112.56,0,4250,64.3339,null
8/16/2013,111881819.60,68632,1271470000.00,110.00,0,4225,45.1879,null
8/17/2013,102312328.00,55848,1260350000.00,108.99,0,4550,28.1095,null
8/18/2013,85606845.21,55561,1304320000.00,112.75,0,5000,46.4707,null
8/19/2013,113913897.08,70647,1312160000.00,113.38,0,4500,38.0237,null
8/20/2013,102914644.31,64526,1377730000.00,119.00,0,4450,45.0474,null
8/21/2013,151306158.48,63259,1403890000.00,121.21,0,5100,34.1643,null
8/22/2013,95899883.72,63946,1428700000.00,123.30,0,5275,37.2787,null
8/23/2013,91981179.27,57493,1414290000.00,122.00,0,5350,34.3054,null
8/24/2013,67674866.93,51291,1374420000.00,118.51,0,4550,28.2562,null
8/25/2013,62957896.97,44977,1387640000.00,119.60,0,3675,30.6967,null
8/26/2013,73281129.12,54694,1417200000.00,122.11,0,4200,39.9254,null
8/27/2013,97871863.42,60616,1394010000.00,120.07,0,4150,39.9551,null
8/28/2013,94526049.92,63043,1468960000.00,126.48,0,4250,259.9757,null
8/29/2013,80774949.38,62066,1424680000.00,122.62,0,5050,28.6264,null
8/30/2013,90460071.95,61509,1422120000.00,122.35,0,4750,43.3092,null
8/31/2013,88483024.41,50294,1547640000.00,133.09,0,5500,31.7264,null
9/1/2013,75934733.59,44861,1572230000.00,135.14,0,5475,25.0515,null
9/2/2013,82816880.38,50603,1613600000.00,138.63,0,5700,47.0692,null
9/3/2013,107252387.73,50369,1579180000.00,135.61,0,4650,30.7921,null
9/4/2013,103131375.66,51090,1590550000.00,136.53,0,4300,24.9314,null
9/5/2013,98751528.46,61496,1477250000.00,126.76,0,4350,34.2721,null
9/6/2013,83087243.88,62282,1474670000.00,126.49,0,4725,32.6339,null
9/7/2013,71429708.13,52520,1386610000.00,118.89,0,3800,26.9048,null
9/8/2013,46446990.48,46494,1448180000.00,124.13,0,3800,25.3162,null
9/9/2013,61606469.08,55922,1422180000.00,121.86,0,4900,29.5719,null
9/10/2013,69657544.81,54066,1485960000.00,127.27,0,4800,27.2083,null
9/11/2013,73440074.96,49343,1470450000.00,125.89,0,5125,23.0272,null
9/12/2013,81036811.74,51395,1583960000.00,135.55,0,5075,29.1279,null
9/13/2013,84430699.06,45362,1552880000.00,132.83,0,5125,21.4143,null
9/14/2013,70585375.28,46737,1579050000.00,135.01,0,5575,21.8685,null
9/15/2013,46869000.88,48661,1514140000.00,129.40,0,4450,25.0907,null
9/16/2013,72162996.92,49431,1531820000.00,130.86,0,4050,30.1893,null
9/17/2013,81266517.92,67604,1540880000.00,131.59,0,4400,95.5580,null
9/18/2013,87417893.39,63322,1542870000.00,131.71,0,4000,309.8696,null
9/19/2013,95378140.40,58698,1539430000.00,131.37,0,4725,99.3687,null
9/20/2013,94490543.63,59238,1520470000.00,129.70,0,5000,36.0644,null
9/21/2013,59900516.49,53331,1488870000.00,126.95,0,4725,26.8907,null
9/22/2013,52472584.20,51409,1500260000.00,127.87,0,5050,26.7403,null
9/23/2013,101206222.46,61049,1513940000.00,128.98,0,5500,36.5967,null
9/24/2013,126300588.95,64682,1480210000.00,126.05,0,5050,32.4742,null
9/25/2013,92049080.26,56132,1496510000.00,127.38,0,5275,29.8921,null
9/26/2013,77626745.19,52345,1506920000.00,128.21,0,4175,27.2767,null
9/27/2013,87227196.98,50622,1516020000.00,128.94,0,4450,83.2653,null
9/28/2013,72473415.00,44892,1573400000.00,133.77,0,4400,27.8549,null
9/29/2013,68245694.66,41536,1587290000.00,134.90,0,4325,19.5602,null
9/30/2013,94891407.05,43296,1614350000.00,137.15,0,3875,26.8754,null
10/1/2013,130630074.87,53695,1562270000.00,132.68,0,4800,35.4234,null
10/2/2013,144166179.21,63779,1555470000.00,132.05,0,4650,45.5006,null
10/3/2013,102417440.67,59453,1348700000.00,114.45,0,5025,31.1382,null
10/4/2013,90942717.22,53844,1454900000.00,123.41,0,4450,32.6406,null
10/5/2013,62196201.64,47090,1517020000.00,128.63,0,5275,26.7433,null
10/6/2013,48143514.27,43632,1514540000.00,128.36,0,4975,21.3824,null
10/7/2013,75120805.76,42892,1527760000.00,129.43,0,3750,33.2080,null
10/8/2013,83596850.76,44543,1496500000.00,126.74,0,4000,16.7756,null
10/9/2013,97078909.39,48428,1486510000.00,125.85,0,4550,26.5405,null
10/10/2013,90517433.84,57252,1544020000.00,130.67,0,4900,28.5879,null
10/11/2013,93067118.47,52270,1545600000.00,130.75,0,4425,27.7123,null
10/12/2013,82340531.12,49270,1547970000.00,130.90,0,4900,32.2026,null
10/13/2013,77397514.24,52011,1599430000.00,135.19,0,5950,31.6298,null
10/14/2013,118819651.40,55826,1648470000.00,139.27,0,6175,25.1372,null
10/15/2013,102136504.87,55534,1667100000.00,140.77,0,6450,46.0133,null
10/16/2013,146692100.51,53616,1725840000.00,145.65,0,5400,37.7236,null
10/17/2013,112925000.98,44086,1688200000.00,142.41,0,4350,38.8647,null
10/18/2013,117831560.84,60291,1735750000.00,146.37,0,4550,45.6410,null
10/19/2013,154307006.24,54878,1849630000.00,155.91,0,5425,36.0795,null
10/20/2013,110368242.51,48096,2037440000.00,171.66,0,5350,27.1658,null
10/21/2013,168356594.18,59490,2075580000.00,174.80,0,5000,38.1832,null
10/22/2013,196484552.74,64935,2169750000.00,182.65,0,6300,41.2506,null
10/23/2013,189683195.91,54171,2298160000.00,193.36,0,5250,36.4687,null
10/24/2013,217632176.59,63551,2548230000.00,214.30,0,5200,49.2720,null
10/25/2013,551065143.33,58679,2351780000.00,197.69,0,5975,46.2024,null
10/26/2013,117725783.29,49112,2231070000.00,187.45,0,4975,53.3781,null
10/27/2013,77653444.98,43222,2102730000.00,176.60,0,4450,57.3742,null
10/28/2013,114480005.11,49527,2337100000.00,196.21,0,4400,30.6710,null
10/29/2013,316382521.68,50288,2365840000.00,198.55,0,3875,34.4784,null
10/30/2013,136561706.34,48438,2436240000.00,204.39,0,4900,30.2030,null
10/31/2013,120094417.90,57810,2382870000.00,199.83,0,5300,30.0103,null
11/1/2013,118920387.23,45917,2432470000.00,203.90,0,4800,34.5379,null
11/2/2013,99429297.63,40700,2456330000.00,205.81,0,5475,23.7008,null
11/3/2013,93752997.47,35999,2459520000.00,205.99,0,5000,25.6458,null
11/4/2013,162975426.54,42372,2564070000.00,214.66,0,4725,67.6653,null
11/5/2013,217554436.64,51627,2738980000.00,229.21,0,4325,46.9251,null
11/6/2013,196137190.52,54832,2926100000.00,244.78,0,4150,117.9982,null
11/7/2013,256944784.53,58843,3129190000.00,261.68,0,3700,139.7966,null
11/8/2013,291810840.15,59709,3562790000.00,297.85,0,3350,123.0755,null
11/9/2013,281123834.32,56560,4051120000.00,338.58,0,3525,56.2529,null
11/10/2013,229390590.38,57517,4174930000.00,348.82,0,4300,45.7055,null
11/11/2013,187310600.52,54660,3896130000.00,325.41,0,4775,62.0818,null
11/12/2013,307389490.29,58032,4109060000.00,343.06,0,4750,22.5282,null
11/13/2013,341836859.64,60786,4325400000.00,360.97,0,4525,21.5215,null
11/14/2013,427911302.00,73364,4871600000.00,406.41,0,4425,24.6351,null
11/15/2013,885982349.96,61178,5029340000.00,419.41,0,3975,18.0039,null
11/16/2013,686903753.14,49605,5005530000.00,417.28,0,4875,15.0549,null
11/17/2013,433019531.30,48900,5291730000.00,440.96,0,4925,15.4557,null
11/18/2013,804514500.64,75799,5961500000.00,496.58,0,4025,26.4141,null
11/19/2013,1556664925.34,92422,8559550000.00,712.76,0,3875,31.9376,null
11/20/2013,857574047.90,76163,6943300000.00,577.98,0,4050,24.6836,null
11/21/2013,1179601719.04,73554,7142030000.00,594.32,0,3775,27.4394,null
11/22/2013,1781030048.05,74265,8703970000.00,724.07,0,4125,22.9362,null
11/23/2013,1111881304.07,75912,9279850000.00,771.70,0,4250,21.9837,null
11/24/2013,1091187922.67,60158,9570990000.00,795.63,0,4325,17.3505,null
11/25/2013,1013135759.14,69339,9302270000.00,773.02,0,4225,18.8018,null
11/26/2013,2996910290.07,83985,9699360000.00,805.73,0,4150,25.3988,null
11/27/2013,3084391274.42,91222,11124900000.00,923.85,0,4125,29.1900,null
11/28/2013,3247059238.34,102420,12087000000.00,1003.38,0,4575,32.0550,null
11/29/2013,2682090736.81,89181,12557100000.00,1042.01,0,4625,25.7023,null
11/30/2013,2087876277.16,78048,13614700000.00,1129.37,0,3975,21.2808,null
12/1/2013,1562113464.20,69542,13614300000.00,1128.92,0,5000,18.4042,null
12/2/2013,1288228131.74,74390,11478300000.00,951.42,0,4075,19.8076,null
12/3/2013,1211739190.78,76946,12628300000.00,1046.40,0,4825,21.2610,null
12/4/2013,1392176669.63,78176,13010000000.00,1077.58,0,4250,20.8142,null
12/5/2013,1652815124.04,87783,13922300000.00,1152.73,0,4525,23.4774,null
12/6/2013,1125753376.38,69387,12593900000.00,1042.38,0,5000,18.4715,null
12/7/2013,1866970772.89,72618,10096600000.00,835.32,0,4850,38.9147,null
12/8/2013,914077158.62,48186,8431860000.00,697.31,0,4675,11.9914,null
12/9/2013,923436856.42,59913,9602480000.00,793.80,0,4700,13.4237,null
12/10/2013,740814137.24,67144,10798200000.00,892.32,0,5000,19.9080,null
12/11/2013,1038141640.83,67952,11973700000.00,989.07,0,4075,17.7017,null
12/12/2013,699234119.96,60084,10690600000.00,882.78,0,4025,14.9488,null
12/13/2013,844489326.95,59134,10599700000.00,874.98,0,4150,14.9765,null
12/14/2013,569069265.31,55718,10904900000.00,899.85,0,5100,12.8834,null
12/15/2013,373451142.97,51152,10611600000.00,875.29,0,4500,11.3816,null
12/16/2013,1539734080.47,65814,10676600000.00,880.33,0,4850,14.6787,null
12/17/2013,1207736823.91,69180,8570390000.00,706.37,0,4950,15.7473,null
12/18/2013,1321272935.47,81123,8232040000.00,678.20,0,5075,18.5050,null
12/19/2013,666703283.76,69391,6302970000.00,519.06,0,5575,15.8707,null
12/20/2013,682735746.18,69161,8433870000.00,694.22,0,4875,16.2528,null
12/21/2013,611354467.50,56116,7533740000.00,619.90,0,3925,14.0581,null
12/22/2013,483001935.53,51574,7315940000.00,601.78,0,4250,11.2409,null
12/23/2013,421961618.12,52016,7455670000.00,613.06,0,4000,11.6453,null
12/24/2013,478999004.72,58151,8179730000.00,672.36,0,4250,12.6190,null
12/25/2013,696278301.45,55814,8108930000.00,666.31,0,4150,12.4329,null
12/26/2013,378394250.90,49543,8326270000.00,683.94,0,4500,12.9395,null
12/27/2013,379675124.46,53872,9295570000.00,763.28,46862700,4375,12.4420,null
12/28/2013,490419104.46,47385,8990850000.00,737.98,32505800,4050,11.4956,null
12/29/2013,553673161.79,49881,8872600000.00,728.05,19011300,4050,13.4719,null
12/30/2013,554894562.88,56313,9037000000.00,741.35,20707700,4675,13.1797,null
12/31/2013,379199172.47,51224,9268240000.00,760.32,20897300,4300,11.2463,null
1/1/2014,375958724.41,40747,9203030000.00,754.97,22489400,4925,9.0063,null
1/2/2014,452048460.36,51262,9428180000.00,773.44,38489500,3600,12.9397,null
1/3/2014,712007954.74,63406,9786680000.00,802.85,37810100,4225,14.4504,null
1/4/2014,465706392.24,51518,10035600000.00,823.27,38005000,3450,12.0902,null
1/5/2014,733188278.68,57249,10465700000.00,858.55,72898500,4650,13.6181,null
1/6/2014,832779115.40,67748,11410400000.00,936.05,85565700,4425,29.8202,null
1/7/2014,724470917.51,61942,11571400000.00,946.49,81311700,4675,15.2172,null
1/8/2014,731010469.01,61835,9734800000.00,795.99,74175600,4900,14.2080,null
1/9/2014,402795203.42,59205,10295100000.00,841.47,59998600,4750,13.0646,null
1/10/2014,466173815.74,55439,10363300000.00,846.69,31876800,4875,12.7363,null
1/11/2014,315912670.16,56268,10619900000.00,867.32,44754200,5275,12.3801,null
1/12/2014,309862629.40,49454,11264800000.00,919.60,39623500,4825,11.7404,null
1/13/2014,401197207.35,54042,10541500000.00,860.19,45580900,4925,12.2856,null
1/14/2014,475727993.82,53683,10336500000.00,843.17,20829800,3700,12.1965,null
1/15/2014,542431522.48,62702,10216700000.00,833.12,28107200,4325,19.9797,null
1/16/2014,453198918.40,55861,10553800000.00,860.29,19149300,4975,13.3616,null
1/17/2014,319206184.35,59125,10241200000.00,834.49,39031700,3775,14.6469,null
1/18/2014,263893777.60,53571,10018200000.00,816.07,18052700,4300,12.9406,null
1/19/2014,397886282.59,47811,10311500000.00,839.66,24365700,4475,11.8046,null
1/20/2014,622955973.05,60194,10704800000.00,871.39,27652700,4600,14.0453,null
1/21/2014,476000862.76,72129,10687700000.00,869.65,18997300,4250,16.3890,null
1/22/2014,374287456.13,65759,10661400000.00,867.21,18453700,4775,14.1146,null
1/23/2014,410942541.03,63657,10398000000.00,845.46,15607100,4550,16.9652,null
1/24/2014,548453196.63,66325,10118400000.00,822.43,34912000,4825,15.7540,null
1/25/2014,368650948.59,54717,9799920000.00,796.24,24303900,3925,12.2227,null
1/26/2014,285892526.47,52364,10510400000.00,853.68,32224300,3950,11.4813,null
1/27/2014,676192231.15,61494,10894400000.00,884.60,49233600,4100,13.1441,null
1/28/2014,488868390.09,66442,9535950000.00,774.02,44875500,4050,14.0106,null
1/29/2014,351252667.21,60311,9981850000.00,809.96,17984400,3925,13.4582,null
1/30/2014,426666455.59,61438,10182900000.00,826.02,29918200,4100,13.6490,null
1/31/2014,323360866.48,60530,10092900000.00,818.43,17107900,4650,13.6277,null
2/1/2014,346013412.40,55923,10222300000.00,828.61,19668700,4875,12.6653,null
2/2/2014,362556866.58,50507,10279200000.00,832.90,11300900,4450,10.0175,null
2/3/2014,393485631.71,59483,10174100000.00,824.08,13940100,4800,12.7375,null
2/4/2014,575180685.12,65207,10174000000.00,823.77,16609700,4200,13.5185,null
2/5/2014,470785174.75,67942,10254100000.00,829.96,22395100,4325,13.8331,null
2/6/2014,545604603.45,68961,10079900000.00,815.59,50108700,4100,15.0307,null
2/7/2014,617314580.72,72480,9683190000.00,783.20,113643000,4100,15.4635,null
2/8/2014,389785675.37,64133,8651930000.00,699.57,38742600,4450,12.4509,null
2/9/2014,334035669.12,58815,8307340000.00,671.46,39311400,3700,11.0689,null
2/10/2014,423928455.44,67677,8431680000.00,681.32,112758000,3875,13.1469,null
2/11/2014,479785834.30,63135,8461320000.00,683.50,72745200,4100,12.2556,null
2/12/2014,407075920.20,61830,8326420000.00,672.38,25367600,4275,16.0996,null
2/13/2014,362391377.67,67712,8065550000.00,651.08,38588100,4400,13.9297,null
2/14/2014,432467918.51,76652,7449940000.00,601.17,102506000,4925,17.0888,null
2/15/2014,614395103.41,63082,8193290000.00,660.90,26709200,4450,13.5533,null
2/16/2014,324995755.52,55282,8077340000.00,651.30,40061700,4825,10.8605,null
2/17/2014,352416431.40,58987,7620580000.00,614.23,31948400,4050,12.9749,null
2/18/2014,279578023.69,67993,7783430000.00,627.16,20015100,4225,24.1472,null
2/19/2014,254070436.98,68833,7771210000.00,625.97,13897800,4875,14.2743,null
2/20/2014,290820129.35,69889,7738580000.00,623.09,46905000,4300,14.6114,null
2/21/2014,298743677.35,71561,6918730000.00,556.88,47308100,4075,14.2854,null
2/22/2014,198063533.39,59013,7136600000.00,574.24,31254000,4200,12.3665,null
2/23/2014,197934954.85,56825,7539890000.00,606.47,31434400,4275,11.5013,null
2/24/2014,416349909.52,72124,7537080000.00,606.04,57893900,4775,15.0006,null
2/25/2014,542504770.61,83134,6721330000.00,540.24,126314000,4325,18.3474,null
2/26/2014,338243784.12,70965,6683680000.00,537.04,64642700,4500,14.4403,null
2/27/2014,337630906.44,71926,7241560000.00,581.65,25540800,4625,14.6364,null
2/28/2014,308546812.77,70105,7219990000.00,579.70,28076100,4575,14.7696,null
3/1/2014,406622010.89,64171,6851590000.00,549.92,18668100,3750,14.7138,null
3/2/2014,255203135.21,57433,7069290000.00,567.23,7950760,3575,10.8430,null
3/3/2014,502327839.12,76002,7013060000.00,562.56,96056900,3550,15.6146,null
3/4/2014,661326758.25,84086,8332950000.00,668.24,55344600,3700,17.8285,null
3/5/2014,418232767.80,74559,8310510000.00,666.24,22461900,3925,14.8309,null
3/6/2014,372608272.74,70320,8291650000.00,664.52,16068100,4000,14.6181,null
3/7/2014,1521655524.64,71552,8291900000.00,664.31,34150800,4300,13.6919,null
3/8/2014,1039167399.05,67603,7862010000.00,629.66,18654200,4225,12.3023,null
3/9/2014,353356284.56,61785,7697910000.00,616.31,15396500,4100,12.1231,null
3/10/2014,1034397147.92,67293,7950820000.00,636.33,20639800,4100,15.5480,null
3/11/2014,644292571.89,76119,7848450000.00,627.95,11732500,4200,14.5733,null
3/12/2014,611686897.49,74884,7900600000.00,631.91,18621200,4250,17.1788,null
3/13/2014,494634955.60,76577,7924860000.00,633.62,11634900,4400,15.1449,null
3/14/2014,405763868.30,69358,7983980000.00,638.14,11913800,3350,13.9143,null
3/15/2014,300236801.88,62736,7876360000.00,629.37,4342080,4250,11.1463,null
3/16/2014,264234009.69,59467,7968200000.00,636.50,5277290,4050,10.6044,null
3/17/2014,310581462.12,66398,7901040000.00,630.92,14648200,4400,14.8099,null
3/18/2014,1434450578.67,54570,7789810000.00,621.84,24011500,3550,10.1442,null
3/19/2014,777145501.82,68703,7692450000.00,613.90,14228900,3875,12.5707,null
3/20/2014,416763326.74,72448,7642910000.00,609.75,20572900,4375,13.9283,null
3/21/2014,326368642.75,73558,7376710000.00,588.29,38414100,4350,14.8647,null
3/22/2014,239492407.40,68382,7164770000.00,571.18,17360700,4400,17.7593,null
3/23/2014,168234229.50,56486,7099230000.00,565.76,9288400,5350,11.1663,null
3/24/2014,336590680.23,68700,7061380000.00,562.51,22706900,4900,12.5448,null
3/25/2014,287451481.89,72117,7346810000.00,585.03,14020100,3575,14.3612,null
3/26/2014,262716381.78,69685,7329720000.00,583.48,16401100,4225,15.6285,null
3/27/2014,412867632.73,69860,7291520000.00,580.26,62225400,4000,13.5609,null
3/28/2014,368846760.05,69173,5997850000.00,477.14,58828300,4650,12.7676,null
3/29/2014,199974832.61,53846,6308890000.00,501.71,11147100,4175,9.8523,null
3/30/2014,258391235.78,55643,6193560000.00,492.37,42958300,3825,10.7593,null
3/31/2014,323759814.28,64786,5816910000.00,462.30,28254000,4225,12.3623,null
4/1/2014,297781026.60,62692,5752280000.00,457.00,35685800,4400,12.2124,null
4/2/2014,333911464.98,67547,6032970000.00,479.14,49647600,4850,13.4233,null
4/3/2014,295841048.52,65925,5497550000.00,436.44,40765500,5050,13.0316,null
4/4/2014,245197080.45,67062,5615980000.00,445.66,22925500,5000,14.0192,null
4/5/2014,272040905.75,57099,5630890000.00,446.68,13404500,4450,11.6099,null
4/6/2014,170707382.10,48704,5843670000.00,463.40,10241400,3450,9.8442,null
4/7/2014,193482703.57,62774,5821160000.00,461.47,15616600,3775,13.8112,null
4/8/2014,177242376.43,68833,5648000000.00,447.61,10921600,3750,14.7664,null
4/9/2014,218010231.56,64555,5719730000.00,453.18,13204400,3725,13.4225,null
4/10/2014,325985943.59,67181,5583670000.00,442.26,55868300,4250,21.0181,null
4/11/2014,281035015.37,68456,4593400000.00,363.71,62562800,3925,14.7980,null
4/12/2014,169548099.95,50108,5317310000.00,420.89,19226500,3950,9.5190,null
4/13/2014,147204312.58,49638,5326230000.00,421.46,22493500,5000,9.4623,null
4/14/2014,223188926.30,66848,5244350000.00,414.83,50730200,4625,15.2091,null
4/15/2014,277297901.12,73071,5797070000.00,458.37,49561000,4650,16.2696,null
4/16/2014,403050621.19,68424,6606460000.00,522.18,56480100,3850,14.7029,null
